Date,Open,High,Low,Close,Volume,Adj Close,Symbol
2012-07-13,183.46000700000002,186.330002,183.029999,186.009995,3933000,163.45818300000002,IBM
2012-07-16,185.580002,186.100006,184.580002,184.78999299999998,3144400,162.38609499999998,IBM
2012-07-17,185.729996,186.28999299999998,183.199997,183.649994,5158600,161.384309,IBM
2012-07-18,184.149994,188.58999599999999,183.550003,188.25,8019500,165.426611,IBM
2012-07-19,193.399994,196.850006,192.970001,195.33999599999999,10395400,171.657018,IBM
2012-07-20,194.08999599999999,194.899994,192.169998,192.449997,4789700,169.117401,IBM
2012-07-23,189.779999,191.300003,188.199997,190.830002,3904500,167.693814,IBM
2012-07-24,190.919998,191.320007,188.559998,190.33999599999999,3597100,167.263217,IBM
2012-07-25,190.309998,192.770004,189.320007,191.080002,3833800,167.91350400000002,IBM
2012-07-26,193.490005,194.949997,192.570007,193.949997,3282900,170.435542,IBM
2012-07-27,195.100006,197.41000400000001,193.949997,196.389999,4177300,172.57971899999998,IBM
2012-07-30,196.320007,197.83999599999999,195.919998,196.679993,2787000,172.834553,IBM
2012-07-31,196.5,197.580002,195.880005,195.979996,3507000,172.219424,IBM
2012-08-01,196.96000700000002,197.850006,194.720001,195.179993,2559300,171.516413,IBM
2012-08-02,194.16000400000001,196.600006,193.020004,194.449997,2812600,170.874922,IBM
2012-08-03,196.479996,198.949997,196.16000400000001,198.520004,3278100,174.451482,IBM
2012-08-06,198.759995,199.940002,198.520004,198.759995,2337800,174.662376,IBM
2012-08-07,199.429993,200.880005,198.800003,199.929993,3209400,175.690524,IBM
2012-08-08,198.270004,199.690002,198.16000400000001,199.029999,2068300,175.646404,IBM
2012-08-09,198.619995,199.46000700000002,197.889999,198.419998,2160100,175.108071,IBM
2012-08-10,197.869995,199.369995,197.240005,199.28999299999998,2600500,175.875853,IBM
2012-08-13,198.880005,199.979996,197.78999299999998,199.009995,2418300,175.62875,IBM
2012-08-14,198.880005,199.330002,197.720001,198.28999299999998,2562300,174.993341,IBM
2012-08-15,198.899994,199.330002,197.919998,198.399994,2111800,175.090417,IBM
2012-08-16,198.770004,201.320007,198.119995,200.83999599999999,2729500,177.243749,IBM
2012-08-17,201.080002,202.0,200.66000400000001,201.220001,2551800,177.57910800000002,IBM
2012-08-20,200.690002,201.130005,200.029999,200.5,2336000,176.943698,IBM
2012-08-21,200.990005,201.0,198.369995,198.649994,3111300,175.311045,IBM
2012-08-22,198.639999,198.649994,196.899994,197.25,3296100,174.075534,IBM
2012-08-23,197.03999299999998,197.369995,195.440002,195.699997,2757400,172.707637,IBM
2012-08-24,194.96000700000002,198.110001,194.199997,197.770004,2639500,174.534444,IBM
2012-08-27,197.96000700000002,198.300003,195.610001,195.690002,2498800,172.698817,IBM
2012-08-28,195.559998,196.110001,194.5,194.869995,2539200,171.97515,IBM
2012-08-29,195.130005,196.03999299999998,194.899994,195.080002,2141400,172.160484,IBM
2012-08-30,194.770004,195.470001,193.179993,193.369995,2740900,170.651382,IBM
2012-08-31,194.309998,195.949997,193.46000700000002,194.850006,3193300,171.95751,IBM
2012-09-04,196.610001,197.169998,193.25,194.53999299999998,4514400,171.68392,IBM
2012-09-05,194.41000400000001,195.850006,193.889999,195.03999299999998,3312500,172.125176,IBM
2012-09-06,196.259995,199.46000700000002,196.110001,199.100006,3931700,175.708187,IBM
2012-09-07,199.119995,199.5,198.080002,199.5,3413700,176.06118600000002,IBM
2012-09-10,199.389999,201.820007,198.729996,200.949997,4208000,177.340826,IBM
2012-09-11,200.550003,203.46000700000002,200.509995,203.270004,3910600,179.388261,IBM
2012-09-12,203.520004,204.649994,202.96000700000002,203.770004,3284000,179.82951699999998,IBM
2012-09-13,204.380005,206.809998,203.46000700000002,206.360001,3879600,182.115221,IBM
2012-09-14,206.240005,207.649994,206.050003,206.809998,4057100,182.512348,IBM
2012-09-17,205.550003,207.990005,205.550003,207.149994,3275100,182.812399,IBM
2012-09-18,206.880005,207.880005,206.479996,207.070007,2476100,182.74181000000002,IBM
2012-09-19,207.550003,207.570007,206.009995,206.429993,2605600,182.176989,IBM
2012-09-20,205.850006,206.990005,205.300003,206.179993,3739100,181.95636100000002,IBM
2012-09-21,207.360001,207.940002,205.919998,205.979996,12771500,181.779862,IBM
2012-09-24,205.020004,206.059998,204.899994,205.28999299999998,3511100,181.170926,IBM
2012-09-25,205.600006,207.320007,204.949997,204.979996,3345200,180.897349,IBM
2012-09-26,205.050003,205.979996,203.899994,204.0,3423300,180.032491,IBM
2012-09-27,204.369995,206.899994,204.139999,205.91000400000001,2771900,181.71809299999998,IBM
2012-09-28,205.66000400000001,208.320007,205.309998,207.449997,4910900,183.077156,IBM
2012-10-01,208.009995,211.75,207.940002,210.47000099999997,5456900,185.742346,IBM
2012-10-02,210.960007,211.47000099999997,208.5,209.83999599999999,3321000,185.186359,IBM
2012-10-03,209.940002,211.30000299999998,209.300003,210.50999500000003,3192300,185.777641,IBM
2012-10-04,210.27999900000003,210.97000099999997,208.529999,210.38999900000002,2957500,185.671744,IBM
2012-10-05,211.149994,211.789993,210.059998,210.58999599999999,2858400,185.848243,IBM
2012-10-08,210.020004,210.63999900000002,209.21000700000002,209.82000699999998,1982600,185.16871899999998,IBM
2012-10-09,209.94999700000002,210.74000499999997,207.699997,207.990005,3580400,183.55372,IBM
2012-10-10,207.820007,208.229996,205.050003,205.820007,4024500,181.63867,IBM
2012-10-11,206.570007,207.270004,205.630005,205.759995,2910000,181.585708,IBM
2012-10-12,205.639999,207.96000700000002,205.559998,207.800003,2712000,183.38603999999998,IBM
2012-10-15,208.880005,209.399994,207.820007,208.929993,3060900,184.38326999999998,IBM
2012-10-16,209.940002,211.0,209.470001,211.0,5632100,186.210077,IBM
2012-10-17,201.21000700000002,203.41000400000001,198.550003,200.630005,12673900,177.058429,IBM
2012-10-18,199.91000400000001,200.139999,194.070007,194.96000700000002,9295900,172.054587,IBM
2012-10-19,195.28999299999998,196.080002,193.179993,193.360001,6620300,170.642562,IBM
2012-10-22,193.71000700000002,194.679993,192.440002,194.399994,4402500,171.560369,IBM
2012-10-23,193.529999,194.0,190.940002,191.25,4427400,168.780461,IBM
2012-10-24,192.440002,193.28999299999998,190.559998,190.720001,3738000,168.31273000000002,IBM
2012-10-25,191.41000400000001,192.440002,190.71000700000002,191.600006,3249600,169.089345,IBM
2012-10-26,191.490005,193.869995,191.470001,193.270004,4006500,170.56313899999998,IBM
2012-10-31,194.800003,196.41000400000001,193.630005,194.529999,6052300,171.675099,IBM
2012-11-01,194.679993,197.889999,194.550003,197.149994,3758800,173.987277,IBM
2012-11-02,197.529999,198.0,193.28999299999998,193.429993,4260100,170.704331,IBM
2012-11-05,192.360001,194.970001,192.009995,194.139999,2736200,171.33092,IBM
2012-11-06,195.259995,196.75,194.679993,195.070007,3281000,172.15166399999998,IBM
2012-11-07,193.360001,193.679993,191.16000400000001,191.16000400000001,4746200,169.439348,IBM
2012-11-08,191.399994,191.809998,190.08999599999999,190.100006,3542200,168.49979299999998,IBM
2012-11-09,189.850006,191.639999,188.880005,189.639999,3671600,168.09205500000002,IBM
2012-11-12,190.029999,190.770004,187.41000400000001,189.25,3067400,167.746369,IBM
2012-11-13,188.389999,190.880005,188.25,188.320007,3406700,166.922047,IBM
2012-11-14,189.139999,189.270004,185.279999,185.509995,4404400,164.431324,IBM
2012-11-15,185.830002,187.199997,184.779999,185.850006,3411700,164.732701,IBM
2012-11-16,186.330002,187.559998,185.100006,186.940002,4660800,165.698846,IBM
2012-11-19,188.619995,190.389999,188.300003,190.350006,3588900,168.72138600000002,IBM
2012-11-20,189.880005,190.110001,188.25,189.199997,3170200,167.702048,IBM
2012-11-21,189.300003,190.889999,188.949997,190.28999299999998,5189600,168.668193,IBM
2012-11-23,191.0,193.490005,190.800003,193.490005,3877600,171.504602,IBM
2012-11-26,192.449997,193.369995,191.770004,192.880005,5210300,170.963913,IBM
2012-11-27,192.080002,193.050003,191.0,191.229996,3290900,169.50138700000002,IBM
2012-11-28,190.979996,192.03999299999998,189.270004,191.979996,3603600,170.166168,IBM
2012-11-29,192.75,192.899994,190.199997,191.529999,4077900,169.767302,IBM
2012-11-30,191.75,192.0,189.5,190.070007,4936400,168.473203,IBM
2012-12-03,190.759995,191.300003,188.360001,189.479996,3349600,167.950231,IBM
2012-12-04,189.71000700000002,190.75,189.020004,189.360001,3990700,167.843871,IBM
2012-12-05,189.009995,189.46000700000002,186.940002,188.649994,4202100,167.214539,IBM
2012-12-06,189.169998,190.179993,188.41000400000001,189.699997,3216600,168.145235,IBM
2012-12-07,190.139999,192.199997,190.110001,191.949997,4091300,170.139577,IBM
2012-12-10,192.169998,193.53999299999998,191.649994,192.619995,3438500,170.73344699999998,IBM
2012-12-11,193.179993,194.800003,193.149994,194.199997,4144000,172.13392,IBM
2012-12-12,194.600006,194.75,192.46000700000002,192.949997,4241900,171.025952,IBM
2012-12-13,192.179993,193.050003,191.369995,191.990005,3623200,170.17504,IBM
2012-12-14,191.690002,193.399994,191.259995,191.759995,3826900,169.971164,IBM
2012-12-17,191.759995,193.91000400000001,191.759995,193.619995,3792400,171.619821,IBM
2012-12-18,193.850006,195.919998,193.83999599999999,195.690002,4125900,173.454623,IBM
2012-12-19,195.46000700000002,196.449997,195.0,195.080002,4270500,172.913934,IBM
2012-12-20,194.470001,194.949997,193.16000400000001,194.770004,4184500,172.63916,IBM
2012-12-21,193.100006,194.5,191.570007,193.419998,8225300,171.44254899999999,IBM
2012-12-24,193.050003,193.830002,192.020004,192.399994,1631200,170.538443,IBM
2012-12-26,192.21000700000002,193.529999,190.949997,191.949997,2776500,170.139577,IBM
2012-12-27,191.529999,193.279999,190.699997,192.71000700000002,3967600,170.813231,IBM
2012-12-28,191.110001,192.220001,189.830002,189.830002,3536600,168.260468,IBM
2012-12-31,189.229996,191.679993,188.83999599999999,191.550003,4684900,169.785033,IBM
2013-01-02,194.08999599999999,196.350006,193.800003,196.350006,4234100,174.039633,IBM
2013-01-03,195.669998,196.28999299999998,194.440002,195.270004,3644700,173.082347,IBM
2013-01-04,194.190002,194.46000700000002,192.779999,193.990005,3380200,171.947789,IBM
2013-01-07,193.399994,193.779999,192.33999599999999,193.139999,2862300,171.194365,IBM
2013-01-08,192.919998,193.300003,191.600006,192.869995,3026900,170.95504,IBM
2013-01-09,193.479996,193.490005,191.649994,192.320007,3212000,170.467545,IBM
2013-01-10,192.649994,192.96000700000002,191.279999,192.880005,3608100,170.963913,IBM
2013-01-11,194.149994,195.0,192.899994,194.449997,3880400,172.355514,IBM
2013-01-14,192.820007,193.279999,191.75,192.619995,4172200,170.73344699999998,IBM
2013-01-15,191.309998,192.729996,190.389999,192.5,4172100,170.62708600000002,IBM
2013-01-16,192.0,193.179993,191.350006,192.58999599999999,2962900,170.706857,IBM
2013-01-17,193.850006,194.46000700000002,193.240005,193.649994,3881600,171.646411,IBM
2013-01-18,194.029999,195.0,193.800003,194.470001,4559600,172.373245,IBM
2013-01-22,194.360001,196.080002,194.009995,196.080002,7172300,173.800308,IBM
2013-01-23,203.5,208.580002,203.360001,204.720001,12530500,181.458583,IBM
2013-01-24,203.91000400000001,205.059998,203.080002,204.419998,4447200,181.192668,IBM
2013-01-25,204.449997,205.179993,204.130005,204.970001,3358900,181.68017700000001,IBM
